id,waktu,hari,idlampu,status
2632,40,3,2,0
2633,41,3,2,0
2634,42,3,2,0
2635,43,3,2,0
2636,44,3,2,0
2637,45,3,2,0
2638,46,3,2,0
2639,47,3,2,0
2640,48,3,2,0
2641,49,3,2,0
2642,50,3,2,0
2643,51,3,2,0
2644,52,3,2,0
2645,53,3,2,0
2646,54,3,2,0
2647,55,3,2,0
2648,56,3,2,0
2649,57,3,2,0
2650,58,3,2,0
2651,59,3,2,0
2652,60,3,2,0
2653,61,3,2,0
2654,62,3,2,0
2655,63,3,2,0
2656,64,3,2,0
2657,65,3,2,0
2658,66,3,2,0
2659,67,3,2,0
2660,68,3,2,0
2661,69,3,2,0
2662,70,3,2,0
2663,71,3,2,0
2664,72,3,2,0
2665,73,3,2,0
2666,74,3,2,0
2667,75,3,2,0
2668,76,3,2,0
2669,77,3,2,0
2670,78,3,2,0
2671,79,3,2,0
2672,80,3,2,0
2673,81,3,2,0
2674,82,3,2,0
2675,83,3,2,0
2676,84,3,2,0
2677,85,3,2,0
2678,86,3,2,0
2679,87,3,2,0
2680,88,3,2,0
2681,89,3,2,0
2682,90,3,2,0
2683,91,3,2,0
2684,92,3,2,0
2685,93,3,2,0
2686,94,3,2,0
2687,95,3,2,1
2688,96,3,2,1
2689,97,3,2,1
2690,98,3,2,1
2691,99,3,2,1
2692,100,3,2,1
2693,101,3,2,1
2694,102,3,2,1
2695,103,3,2,1
2696,104,3,2,1
2697,105,3,2,1
2698,106,3,2,1
2699,107,3,2,1
2700,108,3,2,1
2701,109,3,2,1
2702,110,3,2,1
2703,111,3,2,1
2704,112,3,2,1
2705,113,3,2,1
2706,114,3,2,1
2707,115,3,2,1
2708,116,3,2,1
2709,117,3,2,1
2710,118,3,2,1
2711,119,3,2,1
2712,120,3,2,1
2713,121,3,2,1
2714,122,3,2,1
2715,123,3,2,1
2716,124,3,2,1
2717,125,3,2,1
2718,126,3,2,1
2719,127,3,2,1
2720,128,3,2,1
2721,129,3,2,1
2722,130,3,2,1
2723,131,3,2,1
2724,132,3,2,1
2725,133,3,2,1
2726,134,3,2,1
2727,135,3,2,1
2728,136,3,2,1
2729,137,3,2,1
2730,138,3,2,1
2731,139,3,2,1
2732,140,3,2,1
2733,141,3,2,1
2734,142,3,2,1
2735,143,3,2,1
2736,144,3,2,1
2737,145,3,2,1
2738,146,3,2,1
2739,147,3,2,1
2740,148,3,2,1
2741,149,3,2,1
2742,150,3,2,1
2743,151,3,2,1
2744,152,3,2,1
2745,153,3,2,1
2746,154,3,2,1
2747,155,3,2,1
2748,156,3,2,1
2749,157,3,2,1
2750,158,3,2,1
2751,159,3,2,1
2752,160,3,2,1
2753,161,3,2,1
2754,162,3,2,1
2755,163,3,2,1
2756,164,3,2,1
2757,165,3,2,1
2758,166,3,2,1
2759,167,3,2,1
2760,168,3,2,1
2761,169,3,2,1
2762,170,3,2,1
2763,171,3,2,1
2764,172,3,2,1
2765,173,3,2,1
2766,174,3,2,1
2767,175,3,2,1
2768,176,3,2,1
2769,177,3,2,1
2770,178,3,2,1
2771,179,3,2,1
2772,180,3,2,1
2773,181,3,2,1
2774,182,3,2,1
2775,183,3,2,1
2776,184,3,2,1
2777,185,3,2,1
2778,186,3,2,1
2779,187,3,2,1
2780,188,3,2,1
2781,189,3,2,1
2782,190,3,2,1
2783,191,3,2,1
2784,192,3,2,1
2785,193,3,2,1
2786,194,3,2,1
2787,195,3,2,1
2788,196,3,2,1
2789,197,3,2,1
2790,198,3,2,1
2791,199,3,2,1
2792,200,3,2,1
2793,201,3,2,1
2794,202,3,2,1
2795,203,3,2,1
2796,204,3,2,1
2797,205,3,2,1
2798,206,3,2,1
2799,207,3,2,1
2800,208,3,2,1
2801,209,3,2,1
2802,210,3,2,1
2803,211,3,2,1
2804,212,3,2,1
2805,213,3,2,1
2806,214,3,2,1
2807,215,3,2,1
2808,216,3,2,1
2809,217,3,2,1
2810,218,3,2,1
2811,219,3,2,1
2812,220,3,2,1
2813,221,3,2,1
2814,222,3,2,1
2815,223,3,2,1
2816,224,3,2,1
2817,225,3,2,1
2818,226,3,2,1
2819,227,3,2,1
2820,228,3,2,0
2821,229,3,2,0
2822,230,3,2,0
2823,231,3,2,0
2824,232,3,2,0
2825,233,3,2,0
2826,234,3,2,0
2827,235,3,2,0
2828,236,3,2,0
2829,237,3,2,0
2830,238,3,2,0
2831,239,3,2,0
2832,240,3,2,0
2833,241,3,2,0
2834,242,3,2,0
2835,243,3,2,0
2836,244,3,2,0
2837,245,3,2,0
2838,246,3,2,0
2839,247,3,2,0
2840,248,3,2,0
2841,249,3,2,0
2842,250,3,2,0
2843,251,3,2,0
2844,252,3,2,0
2845,253,3,2,0
2846,254,3,2,0
2847,255,3,2,0
2848,256,3,2,0
2849,257,3,2,0
2850,258,3,2,0
2851,259,3,2,0
2852,260,3,2,0
2853,261,3,2,0
2854,262,3,2,0
2855,263,3,2,0
2856,264,3,2,0
2857,265,3,2,0
2858,266,3,2,0
2859,267,3,2,0
2860,268,3,2,0
2861,269,3,2,0
2862,270,3,2,0
2863,271,3,2,0
2864,272,3,2,0
2865,273,3,2,0
2866,274,3,2,0
2867,275,3,2,0
2868,276,3,2,0
2869,277,3,2,0
2870,278,3,2,0
2871,279,3,2,0
2872,280,3,2,0
2873,281,3,2,0
2874,282,3,2,0
2875,283,3,2,0
2876,284,3,2,0
2877,285,3,2,0
2878,286,3,2,0
2879,287,3,2,0
2880,288,3,2,0
2881,1,4,2,0
2882,2,4,2,0
2883,3,4,2,0
2884,4,4,2,0
2885,5,4,2,0
2886,6,4,2,0
2887,7,4,2,0
2888,8,4,2,0
2889,9,4,2,0
2890,10,4,2,0
2891,11,4,2,0
2892,12,4,2,0
2893,13,4,2,0
2894,14,4,2,0
2895,15,4,2,0
2896,16,4,2,0
2897,17,4,2,0
2898,18,4,2,0
2899,19,4,2,0
2900,20,4,2,0
2901,21,4,2,0
2902,22,4,2,0
2903,23,4,2,0
2904,24,4,2,0
2905,25,4,2,0
2906,26,4,2,0
2907,27,4,2,0
2908,28,4,2,0
2909,29,4,2,0
2910,30,4,2,0
2911,31,4,2,0
2912,32,4,2,0
2913,33,4,2,0
2914,34,4,2,0
2915,35,4,2,0
2916,36,4,2,0
2917,37,4,2,0
2918,38,4,2,0
2919,39,4,2,0
2920,40,4,2,0
2921,41,4,2,0
2922,42,4,2,0
2923,43,4,2,0
2924,44,4,2,0
2925,45,4,2,0
2926,46,4,2,0
2927,47,4,2,0
2928,48,4,2,0
2929,49,4,2,0
2930,50,4,2,0
2931,51,4,2,0
2932,52,4,2,0
2933,53,4,2,0
2934,54,4,2,0
2935,55,4,2,0
2936,56,4,2,0
2937,57,4,2,0
2938,58,4,2,0
2939,59,4,2,0
2940,60,4,2,0
2941,61,4,2,0
2942,62,4,2,0
2943,63,4,2,0
2944,64,4,2,0
2945,65,4,2,0
2946,66,4,2,0
2947,67,4,2,0
2948,68,4,2,0
2949,69,4,2,0
2950,70,4,2,0
2951,71,4,2,0
2952,72,4,2,0
2953,73,4,2,0
2954,74,4,2,0
2955,75,4,2,0
2956,76,4,2,0
2957,77,4,2,0
2958,78,4,2,0
2959,79,4,2,0
2960,80,4,2,0
2961,81,4,2,0
2962,82,4,2,0
2963,83,4,2,0
2964,84,4,2,0
2965,85,4,2,0
2966,86,4,2,0
2967,87,4,2,0
2968,88,4,2,0
2969,89,4,2,0
2970,90,4,2,0
2971,91,4,2,0
2972,92,4,2,0
2973,93,4,2,0
2974,94,4,2,0
2975,95,4,2,0
2976,96,4,2,0
2977,97,4,2,0
2978,98,4,2,0
2979,99,4,2,0
2980,100,4,2,0
2981,101,4,2,0
2982,102,4,2,0
2983,103,4,2,0
2984,104,4,2,0
2985,105,4,2,0
2986,106,4,2,0
2987,107,4,2,0
2988,108,4,2,0
2989,109,4,2,0
2990,110,4,2,0
2991,111,4,2,0
2992,112,4,2,0
2993,113,4,2,0
2994,114,4,2,0
2995,115,4,2,0
2996,116,4,2,0
2997,117,4,2,0
2998,118,4,2,0
2999,119,4,2,0
3000,120,4,2,0
3001,121,4,2,0
3002,122,4,2,0
3003,123,4,2,0
3004,124,4,2,0
3005,125,4,2,0
3006,126,4,2,0
3007,127,4,2,0
3008,128,4,2,0
3009,129,4,2,0
3010,130,4,2,0
3011,131,4,2,0
3012,132,4,2,0
3013,133,4,2,0
3014,134,4,2,0
3015,135,4,2,0
3016,136,4,2,0
3017,137,4,2,0
3018,138,4,2,0
3019,139,4,2,0
3020,140,4,2,0
3021,141,4,2,0
3022,142,4,2,0
3023,143,4,2,0
3024,144,4,2,0
3025,145,4,2,0
3026,146,4,2,0
3027,147,4,2,1
3028,148,4,2,1
3029,149,4,2,1
3030,150,4,2,1
3031,151,4,2,1
3032,152,4,2,1
3033,153,4,2,1
3034,154,4,2,1
3035,155,4,2,1
3036,156,4,2,1
3037,157,4,2,1
3038,158,4,2,1
3039,159,4,2,1
3040,160,4,2,1
3041,161,4,2,1
3042,162,4,2,1
3043,163,4,2,1
3044,164,4,2,1
3045,165,4,2,1
3046,166,4,2,1
3047,167,4,2,1
3048,168,4,2,1
3049,169,4,2,1
3050,170,4,2,1
3051,171,4,2,1
3052,172,4,2,1
3053,173,4,2,1
3054,174,4,2,1
3055,175,4,2,1
3056,176,4,2,1
3057,177,4,2,1
3058,178,4,2,1
3059,179,4,2,1
3060,180,4,2,1
3061,181,4,2,1
3062,182,4,2,1
3063,183,4,2,1
3064,184,4,2,1
3065,185,4,2,1
3066,186,4,2,1
3067,187,4,2,1
3068,188,4,2,1
3069,189,4,2,1
3070,190,4,2,1
3071,191,4,2,1
3072,192,4,2,1
3073,193,4,2,1
3074,194,4,2,1
3075,195,4,2,1
3076,196,4,2,1
3077,197,4,2,1
3078,198,4,2,1
3079,199,4,2,1
3080,200,4,2,1
3081,201,4,2,1
3082,202,4,2,1
3083,203,4,2,1
3084,204,4,2,1
3085,205,4,2,1
3086,206,4,2,1
3087,207,4,2,1
3088,208,4,2,1
3089,209,4,2,1
3090,210,4,2,1
3091,211,4,2,0
3092,212,4,2,0
3093,213,4,2,0
3094,214,4,2,0
3095,215,4,2,0
3096,216,4,2,0
3097,217,4,2,0
3098,218,4,2,0
3099,219,4,2,0
3100,220,4,2,0
3101,221,4,2,0
3102,222,4,2,0
3103,223,4,2,0
3104,224,4,2,0
3105,225,4,2,0
3106,226,4,2,0
3107,227,4,2,0
3108,228,4,2,0
3109,229,4,2,0
3110,230,4,2,0
3111,231,4,2,0
3112,232,4,2,0
3113,233,4,2,0
3114,234,4,2,0
3115,235,4,2,0
3116,236,4,2,0
3117,237,4,2,0
3118,238,4,2,0
3119,239,4,2,0
3120,240,4,2,0
3121,241,4,2,0
3122,242,4,2,0
3123,243,4,2,0
3124,244,4,2,0
3125,245,4,2,0
3126,246,4,2,0
3127,247,4,2,0
3128,248,4,2,0
3129,249,4,2,0
3130,250,4,2,0
3131,251,4,2,0
3132,252,4,2,0
3133,253,4,2,0
3134,254,4,2,0
3135,255,4,2,0
3136,256,4,2,0
3137,257,4,2,0
3138,258,4,2,0
3139,259,4,2,0
3140,260,4,2,0
3141,261,4,2,0
3142,262,4,2,0
3143,263,4,2,0
3144,264,4,2,0
3145,265,4,2,0
3146,266,4,2,0
3147,267,4,2,0
3148,268,4,2,0
3149,269,4,2,0
3150,270,4,2,0
3151,271,4,2,0
3152,272,4,2,0
3153,273,4,2,0
3154,274,4,2,0
3155,275,4,2,0
3156,276,4,2,0
3157,277,4,2,0
3158,278,4,2,0
3159,279,4,2,0
3160,280,4,2,0
3161,281,4,2,0
3162,282,4,2,0
3163,283,4,2,0
3164,284,4,2,0
3165,285,4,2,0
3166,286,4,2,0
3167,287,4,2,0
3168,288,4,2,0
3169,1,5,2,0
3170,2,5,2,0
3171,3,5,2,0
3172,4,5,2,0
3173,5,5,2,0
3174,6,5,2,0
3175,7,5,2,0
3176,8,5,2,0
3177,9,5,2,0
3178,10,5,2,0
3179,11,5,2,0
3180,12,5,2,0
3181,13,5,2,0
3182,14,5,2,0
3183,15,5,2,0
3184,16,5,2,0
3185,17,5,2,0
3186,18,5,2,0
3187,19,5,2,0
3188,20,5,2,0
3189,21,5,2,0
3190,22,5,2,0
3191,23,5,2,0
3192,24,5,2,0
3193,25,5,2,0
3194,26,5,2,0
3195,27,5,2,0
3196,28,5,2,0
3197,29,5,2,0
3198,30,5,2,0
3199,31,5,2,0
3200,32,5,2,0
3201,33,5,2,0
3202,34,5,2,0
3203,35,5,2,0
3204,36,5,2,0
3205,37,5,2,0
3206,38,5,2,0
3207,39,5,2,0
3208,40,5,2,0
3209,41,5,2,0
3210,42,5,2,0
3211,43,5,2,0
3212,44,5,2,0
3213,45,5,2,0
3214,46,5,2,0
3215,47,5,2,0
3216,48,5,2,0
3217,49,5,2,0
3218,50,5,2,0
3219,51,5,2,0
3220,52,5,2,0
3221,53,5,2,0
3222,54,5,2,0
3223,55,5,2,0
3224,56,5,2,0
3225,57,5,2,0
3226,58,5,2,0
3227,59,5,2,0
3228,60,5,2,0
3229,61,5,2,0
3230,62,5,2,0
3231,63,5,2,0
3232,64,5,2,0
3233,65,5,2,0
3234,66,5,2,0
3235,67,5,2,0
3236,68,5,2,0
3237,69,5,2,0
3238,70,5,2,0
3239,71,5,2,0
3240,72,5,2,0
3241,73,5,2,0
3242,74,5,2,0
3243,75,5,2,0
3244,76,5,2,0
3245,77,5,2,0
3246,78,5,2,0
3247,79,5,2,0
3248,80,5,2,0
3249,81,5,2,0
3250,82,5,2,0
3251,83,5,2,0
3252,84,5,2,0
3253,85,5,2,0
3254,86,5,2,0
3255,87,5,2,0
3256,88,5,2,0
3257,89,5,2,0
3258,90,5,2,0
3259,91,5,2,0
3260,92,5,2,0
3261,93,5,2,0
3262,94,5,2,0
3263,95,5,2,0
3264,96,5,2,1
3265,97,5,2,1
3266,98,5,2,1
3267,99,5,2,1
3268,100,5,2,1
3269,101,5,2,1
3270,102,5,2,1
3271,103,5,2,1
3272,104,5,2,1
3273,105,5,2,1
3274,106,5,2,1
3275,107,5,2,1
3276,108,5,2,1
3277,109,5,2,1
3278,110,5,2,1
3279,111,5,2,1
3280,112,5,2,1
3281,113,5,2,1
3282,114,5,2,1
3283,115,5,2,1
3284,116,5,2,1
3285,117,5,2,1
3286,118,5,2,1
3287,119,5,2,1
3288,120,5,2,1
3289,121,5,2,1
3290,122,5,2,1
3291,123,5,2,1
3292,124,5,2,1
3293,125,5,2,1
3294,126,5,2,1
3295,127,5,2,1
3296,128,5,2,1
3297,129,5,2,1
3298,130,5,2,1
3299,131,5,2,1
3300,132,5,2,1
3301,133,5,2,1
3302,134,5,2,1
3303,135,5,2,1
3304,136,5,2,1
3305,137,5,2,1
3306,138,5,2,1
3307,139,5,2,1
3308,140,5,2,1
3309,141,5,2,1
3310,142,5,2,1
3311,143,5,2,1
3312,144,5,2,1
3313,145,5,2,1
3314,146,5,2,1
3315,147,5,2,1
3316,148,5,2,1
3317,149,5,2,1
3318,150,5,2,1
3319,151,5,2,1
3320,152,5,2,1
3321,153,5,2,1
3322,154,5,2,1
3323,155,5,2,0
3324,156,5,2,0
3325,157,5,2,0
3326,158,5,2,0
3327,159,5,2,0
3328,160,5,2,0
3329,161,5,2,0
3330,162,5,2,0
3331,163,5,2,0
3332,164,5,2,0
3333,165,5,2,0
3334,166,5,2,0
3335,167,5,2,0
3336,168,5,2,0
3337,169,5,2,0
3338,170,5,2,0
3339,171,5,2,0
3340,172,5,2,0
3341,173,5,2,0
3342,174,5,2,0
3343,175,5,2,0
3344,176,5,2,0
3345,177,5,2,0
3346,178,5,2,0
3347,179,5,2,0
3348,180,5,2,0
3349,181,5,2,0
3350,182,5,2,0
3351,183,5,2,0
3352,184,5,2,0
3353,185,5,2,0
3354,186,5,2,0
3355,187,5,2,0
3356,188,5,2,0
3357,189,5,2,0
3358,190,5,2,0
3359,191,5,2,0
3360,192,5,2,0
3361,193,5,2,0
3362,194,5,2,0
3363,195,5,2,0
3364,196,5,2,0
3365,197,5,2,0
3366,198,5,2,0
3367,199,5,2,0
3368,200,5,2,0
3369,201,5,2,0
3370,202,5,2,0
3371,203,5,2,0
3372,204,5,2,0
3373,205,5,2,0
3374,206,5,2,0
3375,207,5,2,0
3376,208,5,2,0
3377,209,5,2,0
3378,210,5,2,0
3379,211,5,2,0
3380,212,5,2,0
3381,213,5,2,0
3382,214,5,2,0
3383,215,5,2,0
3384,216,5,2,0
3385,217,5,2,0
3386,218,5,2,0
3387,219,5,2,0
3388,220,5,2,0
3389,221,5,2,0
3390,222,5,2,0
3391,223,5,2,0
3392,224,5,2,0
3393,225,5,2,0
3394,226,5,2,0
3395,227,5,2,0
3396,228,5,2,0
3397,229,5,2,0
3398,230,5,2,0
3399,231,5,2,0
3400,232,5,2,0
3401,233,5,2,0
3402,234,5,2,0
3403,235,5,2,0
3404,236,5,2,0
3405,237,5,2,0
3406,238,5,2,0
3407,239,5,2,0
3408,240,5,2,0
3409,241,5,2,0
3410,242,5,2,0
3411,243,5,2,0
3412,244,5,2,0
3413,245,5,2,0
3414,246,5,2,0
3415,247,5,2,0
3416,248,5,2,0
3417,249,5,2,0
3418,250,5,2,0
3419,251,5,2,0
3420,252,5,2,0
3421,253,5,2,0
3422,254,5,2,0
3423,255,5,2,0
3424,256,5,2,0
3425,257,5,2,0
3426,258,5,2,0
3427,259,5,2,0
3428,260,5,2,0
3429,261,5,2,0
3430,262,5,2,0
3431,263,5,2,0
3432,264,5,2,0
3433,265,5,2,0
3434,266,5,2,0
3435,267,5,2,0
3436,268,5,2,0
3437,269,5,2,0
3438,270,5,2,0
3439,271,5,2,0
3440,272,5,2,0
3441,273,5,2,0
3442,274,5,2,0
3443,275,5,2,0
3444,276,5,2,0
3445,277,5,2,0
3446,278,5,2,0
3447,279,5,2,0
3448,280,5,2,0
3449,281,5,2,0
3450,282,5,2,0
3451,283,5,2,0
3452,284,5,2,0
3453,285,5,2,0
3454,286,5,2,0
3455,287,5,2,0
3456,288,5,2,0
3457,1,6,2,0
3458,2,6,2,0
3459,3,6,2,0
3460,4,6,2,0
3461,5,6,2,0
3462,6,6,2,0
3463,7,6,2,0
3464,8,6,2,0
3465,9,6,2,0
3466,10,6,2,0
3467,11,6,2,0
3468,12,6,2,0
3469,13,6,2,0
3470,14,6,2,0
3471,15,6,2,0
3472,16,6,2,0
3473,17,6,2,0
3474,18,6,2,0
3475,19,6,2,0
3476,20,6,2,0
3477,21,6,2,0
3478,22,6,2,0
3479,23,6,2,0
3480,24,6,2,0
3481,25,6,2,0
3482,26,6,2,0
3483,27,6,2,0
3484,28,6,2,0
3485,29,6,2,0
3486,30,6,2,0
3487,31,6,2,0
3488,32,6,2,0
3489,33,6,2,0
3490,34,6,2,0
3491,35,6,2,0
3492,36,6,2,0
3493,37,6,2,0
3494,38,6,2,0
3495,39,6,2,0
3496,40,6,2,0
3497,41,6,2,0
3498,42,6,2,0
3499,43,6,2,0
3500,44,6,2,0
3501,45,6,2,0
3502,46,6,2,0
3503,47,6,2,0
3504,48,6,2,0
3505,49,6,2,0
3506,50,6,2,0
3507,51,6,2,0
3508,52,6,2,0
3509,53,6,2,0
3510,54,6,2,0
3511,55,6,2,0
3512,56,6,2,0
3513,57,6,2,0
3514,58,6,2,0
3515,59,6,2,0
3516,60,6,2,0
3517,61,6,2,0
3518,62,6,2,0
3519,63,6,2,0
3520,64,6,2,0
3521,65,6,2,0
3522,66,6,2,0
3523,67,6,2,0
3524,68,6,2,0
3525,69,6,2,0
3526,70,6,2,0
3527,71,6,2,0
3528,72,6,2,0
3529,73,6,2,0
3530,74,6,2,0
3531,75,6,2,0
3532,76,6,2,0
3533,77,6,2,0
3534,78,6,2,0
3535,79,6,2,0
3536,80,6,2,0
3537,81,6,2,0
3538,82,6,2,0
3539,83,6,2,0
3540,84,6,2,0
3541,85,6,2,0
3542,86,6,2,0
3543,87,6,2,0
3544,88,6,2,0
3545,89,6,2,0
3546,90,6,2,0
3547,91,6,2,0
3548,92,6,2,0
3549,93,6,2,0
3550,94,6,2,0
3551,95,6,2,0
3552,96,6,2,0
3553,97,6,2,0
3554,98,6,2,0
3555,99,6,2,0
3556,100,6,2,1
3557,101,6,2,1
3558,102,6,2,1
3559,103,6,2,1
3560,104,6,2,1
3561,105,6,2,1
3562,106,6,2,1
3563,107,6,2,1
3564,108,6,2,1
3565,109,6,2,1
3566,110,6,2,1
3567,111,6,2,1
3568,112,6,2,1
3569,113,6,2,1
3570,114,6,2,1
3571,115,6,2,1
3572,116,6,2,1
3573,117,6,2,1
3574,118,6,2,1
3575,119,6,2,1
3576,120,6,2,1
3577,121,6,2,1
3578,122,6,2,1
3579,123,6,2,1
3580,124,6,2,1
3581,125,6,2,1
3582,126,6,2,1
3583,127,6,2,1
3584,128,6,2,1
3585,129,6,2,1
3586,130,6,2,1
3587,131,6,2,1
3588,132,6,2,1
3589,133,6,2,1
3590,134,6,2,1
3591,135,6,2,1
3592,136,6,2,1
3593,137,6,2,1
3594,138,6,2,1
3595,139,6,2,1
3596,140,6,2,1
3597,141,6,2,1
3598,142,6,2,1
3599,143,6,2,1
3600,144,6,2,1
3601,145,6,2,1
3602,146,6,2,1
3603,147,6,2,1
3604,148,6,2,1
3605,149,6,2,1
3606,150,6,2,1
3607,151,6,2,1
3608,152,6,2,1
3609,153,6,2,1
3610,154,6,2,1
3611,155,6,2,0
3612,156,6,2,0
3613,157,6,2,0
3614,158,6,2,0
3615,159,6,2,0
3616,160,6,2,0
3617,161,6,2,0
3618,162,6,2,0
3619,163,6,2,0
3620,164,6,2,0
3621,165,6,2,0
3622,166,6,2,0
3623,167,6,2,0
3624,168,6,2,0
3625,169,6,2,0
3626,170,6,2,0
3627,171,6,2,0
3628,172,6,2,0
3629,173,6,2,0
3630,174,6,2,0
3631,175,6,2,0
3632,176,6,2,0
3633,177,6,2,0
3634,178,6,2,0
3635,179,6,2,0
3636,180,6,2,0
3637,181,6,2,0
3638,182,6,2,0
3639,183,6,2,0
3640,184,6,2,0
3641,185,6,2,0
3642,186,6,2,0
3643,187,6,2,0
3644,188,6,2,0
3645,189,6,2,0
3646,190,6,2,0
3647,191,6,2,0
3648,192,6,2,0
3649,193,6,2,0
3650,194,6,2,0
3651,195,6,2,0
3652,196,6,2,0
3653,197,6,2,0
3654,198,6,2,0
3655,199,6,2,0
3656,200,6,2,0
3657,201,6,2,0
3658,202,6,2,0
3659,203,6,2,0
3660,204,6,2,0
3661,205,6,2,0
3662,206,6,2,0
3663,207,6,2,0
3664,208,6,2,0
3665,209,6,2,0
3666,210,6,2,0
3667,211,6,2,0
3668,212,6,2,0
3669,213,6,2,0
3670,214,6,2,0
3671,215,6,2,0
3672,216,6,2,0
3673,217,6,2,0
3674,218,6,2,0
3675,219,6,2,0
3676,220,6,2,0
3677,221,6,2,0
3678,222,6,2,0
3679,223,6,2,0
3680,224,6,2,0
3681,225,6,2,0
3682,226,6,2,0
3683,227,6,2,0
3684,228,6,2,0
3685,229,6,2,0
3686,230,6,2,0
3687,231,6,2,0
3688,232,6,2,0
3689,233,6,2,0
3690,234,6,2,0
3691,235,6,2,0
3692,236,6,2,0
3693,237,6,2,0
3694,238,6,2,0
3695,239,6,2,0
3696,240,6,2,0
3697,241,6,2,0
3698,242,6,2,0
3699,243,6,2,0
3700,244,6,2,0
3701,245,6,2,0
3702,246,6,2,0
3703,247,6,2,0
3704,248,6,2,0
3705,249,6,2,0
3706,250,6,2,0
3707,251,6,2,0
3708,252,6,2,0
3709,253,6,2,0
3710,254,6,2,0
3711,255,6,2,0
3712,256,6,2,0
3713,257,6,2,0
3714,258,6,2,0
3715,259,6,2,0
3716,260,6,2,0
3717,261,6,2,0
3718,262,6,2,0
3719,263,6,2,0
3720,264,6,2,0
3721,265,6,2,0
3722,266,6,2,0
3723,267,6,2,0
3724,268,6,2,0
3725,269,6,2,0
3726,270,6,2,0
3727,271,6,2,0
3728,272,6,2,0
3729,273,6,2,0
3730,274,6,2,0
3731,275,6,2,0
3732,276,6,2,0
3733,277,6,2,0
3734,278,6,2,0
3735,279,6,2,0
3736,280,6,2,0
3737,281,6,2,0
3738,282,6,2,0
3739,283,6,2,0
3740,284,6,2,0
3741,285,6,2,0
3742,286,6,2,0
3743,287,6,2,0
3744,288,6,2,0
3745,1,7,2,0
3746,2,7,2,0
3747,3,7,2,0
3748,4,7,2,0
3749,5,7,2,0
3750,6,7,2,0
3751,7,7,2,0
3752,8,7,2,0
3753,9,7,2,0
3754,10,7,2,0
3755,11,7,2,0
3756,12,7,2,0
3757,13,7,2,0
3758,14,7,2,0
3759,15,7,2,0
3760,16,7,2,0
3761,17,7,2,0
3762,18,7,2,0
3763,19,7,2,0
3764,20,7,2,0
3765,21,7,2,0
3766,22,7,2,0
3767,23,7,2,0
3768,24,7,2,0
3769,25,7,2,0
3770,26,7,2,0
3771,27,7,2,0
3772,28,7,2,0
3773,29,7,2,0
3774,30,7,2,0
3775,31,7,2,0
3776,32,7,2,0
3777,33,7,2,0
3778,34,7,2,0
3779,35,7,2,0
3780,36,7,2,0
3781,37,7,2,0
3782,38,7,2,0
3783,39,7,2,0
3784,40,7,2,0
3785,41,7,2,0
3786,42,7,2,0
3787,43,7,2,0
3788,44,7,2,0
3789,45,7,2,0
3790,46,7,2,0
3791,47,7,2,0
3792,48,7,2,0
3793,49,7,2,0
3794,50,7,2,0
3795,51,7,2,0
3796,52,7,2,0
3797,53,7,2,0
3798,54,7,2,0
3799,55,7,2,0
3800,56,7,2,0
3801,57,7,2,0
3802,58,7,2,0
3803,59,7,2,0
3804,60,7,2,0
3805,61,7,2,0
3806,62,7,2,0
3807,63,7,2,0
3808,64,7,2,0
3809,65,7,2,0
3810,66,7,2,0
3811,67,7,2,0
3812,68,7,2,0
3813,69,7,2,0
3814,70,7,2,0
3815,71,7,2,0
3816,72,7,2,0
3817,73,7,2,0
3818,74,7,2,0
3819,75,7,2,0
3820,76,7,2,0
3821,77,7,2,0
3822,78,7,2,0
3823,79,7,2,0
3824,80,7,2,0
3825,81,7,2,0
3826,82,7,2,0
3827,83,7,2,0
3828,84,7,2,0
3829,85,7,2,0
3830,86,7,2,0
3831,87,7,2,0
3832,88,7,2,0
3833,89,7,2,0
3834,90,7,2,0
3835,91,7,2,0
3836,92,7,2,0
3837,93,7,2,0
3838,94,7,2,0
3839,95,7,2,0
3840,96,7,2,0
3841,97,7,2,0
3842,98,7,2,0
3843,99,7,2,0
3844,100,7,2,0
3845,101,7,2,0
3846,102,7,2,0
3847,103,7,2,0
3848,104,7,2,0
3849,105,7,2,0
3850,106,7,2,0
3851,107,7,2,0
3852,108,7,2,0
3853,109,7,2,0
3854,110,7,2,0
3855,111,7,2,0
3856,112,7,2,0
3857,113,7,2,0
3858,114,7,2,0
3859,115,7,2,0
3860,116,7,2,0
3861,117,7,2,0
3862,118,7,2,0
3863,119,7,2,0
3864,120,7,2,0
3865,121,7,2,0
3866,122,7,2,0
3867,123,7,2,0
3868,124,7,2,0
3869,125,7,2,0
3870,126,7,2,0
3871,127,7,2,0
3872,128,7,2,0
3873,129,7,2,0
3874,130,7,2,0
3875,131,7,2,0
3876,132,7,2,0
3877,133,7,2,0
3878,134,7,2,0
3879,135,7,2,0
3880,136,7,2,0
3881,137,7,2,0
3882,138,7,2,0
3883,139,7,2,0
3884,140,7,2,0
3885,141,7,2,0
3886,142,7,2,0
3887,143,7,2,0
3888,144,7,2,0
3889,145,7,2,0
3890,146,7,2,0
3891,147,7,2,0
3892,148,7,2,0
3893,149,7,2,0
3894,150,7,2,0
3895,151,7,2,0
3896,152,7,2,0
3897,153,7,2,0
3898,154,7,2,0
3899,155,7,2,0
3900,156,7,2,0
3901,157,7,2,0
3902,158,7,2,0
